municipio,year,week,date,cases,predicted_cases,municipio_norm,population,model,model_label,observed_incidence_per_100k,predicted_incidence_per_100k
laje do muriae,2022,31,2022-08-01,0,0.0683178321564238,laje do muriae,7326,S11,S11 rainfall space-time,0.0,0.9325393414745264
laje do muriae,2022,32,2022-08-08,0,0.0752416524496368,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.0270495829871253
laje do muriae,2022,33,2022-08-15,1,0.0709835269791918,laje do muriae,7326,S11,S11 rainfall space-time,13.650013650013651,0.9689261121920804
laje do muriae,2022,34,2022-08-22,0,0.0614592720947078,laje do muriae,7326,S11,S11 rainfall space-time,0.0,0.8389199030126644
laje do muriae,2022,35,2022-08-29,0,0.0544289271320027,laje do muriae,7326,S11,S11 rainfall space-time,0.0,0.7429555983074352
laje do muriae,2022,36,2022-09-05,1,0.0565518687427732,laje do muriae,7326,S11,S11 rainfall space-time,13.650013650013651,0.7719337802726345
laje do muriae,2022,37,2022-09-12,0,0.115978384422934,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.5831065304795797
laje do muriae,2022,38,2022-09-19,1,0.0663228248481223,laje do muriae,7326,S11,S11 rainfall space-time,13.650013650013651,0.9053074644843339
laje do muriae,2022,39,2022-09-26,0,0.0735805081985013,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.004374941284484
laje do muriae,2022,40,2022-10-03,0,0.158786823038825,laje do muriae,7326,S11,S11 rainfall space-time,0.0,2.167442301922263
laje do muriae,2022,41,2022-10-10,0,0.0872617782380849,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.1911244640743228
laje do muriae,2022,42,2022-10-17,0,0.176275806001827,laje do muriae,7326,S11,S11 rainfall space-time,0.0,2.4061671580920967
laje do muriae,2022,43,2022-10-24,2,0.102965492394475,laje do muriae,7326,S11,S11 rainfall space-time,27.300027300027303,1.4054803766649604
laje do muriae,2022,44,2022-10-31,0,0.0924700153411327,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.2622169716234328
laje do muriae,2022,45,2022-11-07,0,0.0924282627434123,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.261647048094626
laje do muriae,2022,46,2022-11-14,0,0.0788614897168694,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.0764604110956784
laje do muriae,2022,47,2022-11-21,1,0.200855965331584,laje do muriae,7326,S11,S11 rainfall space-time,13.650013650013651,2.74168666846279
laje do muriae,2022,48,2022-11-28,0,0.0734728363766281,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.0029052194461932
laje do muriae,2022,49,2022-12-05,0,0.0702252564929194,laje do muriae,7326,S11,S11 rainfall space-time,0.0,0.9585757097040595
laje do muriae,2022,50,2022-12-12,2,0.108712650020459,laje do muriae,7326,S11,S11 rainfall space-time,27.300027300027303,1.483929156708422
laje do muriae,2022,51,2022-12-19,0,0.164358515259327,laje do muriae,7326,S11,S11 rainfall space-time,0.0,2.24349597678579
laje do muriae,2022,52,2022-12-26,0,0.127653283220414,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.7424690584277094
laje do muriae,2023,1,2023-01-02,0,0.181617635515433,laje do muriae,7326,S11,S11 rainfall space-time,0.0,2.4790832038688646
laje do muriae,2023,2,2023-01-09,0,0.679878075609339,laje do muriae,7326,S11,S11 rainfall space-time,0.0,9.280345012412491
laje do muriae,2023,3,2023-01-16,0,0.359267768585519,laje do muriae,7326,S11,S11 rainfall space-time,0.0,4.904009945202279
laje do muriae,2023,4,2023-01-23,0,0.462616689974417,laje do muriae,7326,S11,S11 rainfall space-time,0.0,6.314724132874926
laje do muriae,2023,5,2023-01-30,2,0.505062669704866,laje do muriae,7326,S11,S11 rainfall space-time,27.300027300027303,6.894112335583756
laje do muriae,2023,6,2023-02-06,0,0.758284086429047,laje do muriae,7326,S11,S11 rainfall space-time,0.0,10.350588130344622
laje do muriae,2023,7,2023-02-13,0,0.701546674461819,laje do muriae,7326,S11,S11 rainfall space-time,0.0,9.576121682525512
laje do muriae,2023,8,2023-02-20,4,0.64581877821177,laje do muriae,7326,S11,S11 rainfall space-time,54.600054600054605,8.8154351380258
laje do muriae,2023,9,2023-02-27,0,2.27358294775208,laje do muriae,7326,S11,S11 rainfall space-time,0.0,31.034438271254167
laje do muriae,2023,10,2023-03-06,0,1.06892292665551,laje do muriae,7326,S11,S11 rainfall space-time,0.0,14.59081253966025
laje do muriae,2023,11,2023-03-13,1,1.12857051459703,laje do muriae,7326,S11,S11 rainfall space-time,13.650013650013651,15.405002929252387
laje do muriae,2023,12,2023-03-20,3,5.24950447569173,laje do muriae,7326,S11,S11 rainfall space-time,40.95004095004095,71.65580774899986
laje do muriae,2023,13,2023-03-27,7,1.26141093276242,laje do muriae,7326,S11,S11 rainfall space-time,95.55009555009555,17.218276450483483
laje do muriae,2023,14,2023-04-03,5,0.730731154276208,laje do muriae,7326,S11,S11 rainfall space-time,68.25006825006825,9.97449023036047
laje do muriae,2023,15,2023-04-10,4,1.03490667684905,laje do muriae,7326,S11,S11 rainfall space-time,54.600054600054605,14.126490265479799
laje do muriae,2023,16,2023-04-17,4,1.6441138854561,laje do muriae,7326,S11,S11 rainfall space-time,54.600054600054605,22.442176978652743
laje do muriae,2023,17,2023-04-24,2,2.15426323661349,laje do muriae,7326,S11,S11 rainfall space-time,27.300027300027303,29.405722585496722
laje do muriae,2023,18,2023-05-01,1,1.73756675749929,laje do muriae,7326,S11,S11 rainfall space-time,13.650013650013651,23.717809957675264
laje do muriae,2023,19,2023-05-08,3,1.46198326843902,laje do muriae,7326,S11,S11 rainfall space-time,40.95004095004095,19.95609157028419
laje do muriae,2023,20,2023-05-15,3,1.33980294518345,laje do muriae,7326,S11,S11 rainfall space-time,40.95004095004095,18.28832849008258
laje do muriae,2023,21,2023-05-22,0,0.668399582151446,laje do muriae,7326,S11,S11 rainfall space-time,0.0,9.123663420030658
laje do muriae,2023,22,2023-05-29,1,0.451383983597072,laje do muriae,7326,S11,S11 rainfall space-time,13.650013650013651,6.16139753749757
laje do muriae,2023,23,2023-06-05,0,0.610905463431386,laje do muriae,7326,S11,S11 rainfall space-time,0.0,8.338867914706332
laje do muriae,2023,24,2023-06-12,0,0.638922450968025,laje do muriae,7326,S11,S11 rainfall space-time,0.0,8.721300177013719
laje do muriae,2023,25,2023-06-19,0,0.173078967437467,laje do muriae,7326,S11,S11 rainfall space-time,0.0,2.362530268051693
laje do muriae,2023,26,2023-06-26,0,0.215944418579069,laje do muriae,7326,S11,S11 rainfall space-time,0.0,2.947644261248553
laje do muriae,2023,27,2023-07-03,0,0.134535927357374,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.8364172448453997
laje do muriae,2023,28,2023-07-10,0,0.116098771962581,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.5847498220390528
laje do muriae,2023,29,2023-07-17,0,0.101909483866446,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.3910658458428335
laje do muriae,2023,30,2023-07-24,0,0.0797284512126718,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.0882944473474174
laje do muriae,2023,31,2023-07-31,0,0.0692363569307794,laje do muriae,7326,S11,S11 rainfall space-time,0.0,0.945077217182356
laje do muriae,2023,32,2023-08-07,0,0.0844736848582671,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.1530669513822973
laje do muriae,2023,33,2023-08-14,0,0.0845707755564881,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.1543922407383034
laje do muriae,2023,34,2023-08-21,0,0.0918278325063679,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.253451167163089
laje do muriae,2023,35,2023-08-28,0,0.0893022621803425,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.2189770977387728
laje do muriae,2023,36,2023-09-04,0,0.0926306737152568,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.2644099606232158
laje do muriae,2023,37,2023-09-11,0,0.106844748449841,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.4584322747726044
laje do muriae,2023,38,2023-09-18,0,0.102412491892906,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.397931912270079
laje do muriae,2023,39,2023-09-25,0,0.1064092885928,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.4524882417799618
laje do muriae,2023,40,2023-10-02,0,0.123347153327933,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.683690326616612
laje do muriae,2023,41,2023-10-09,0,0.108145643962093,laje do muriae,7326,S11,S11 rainfall space-time,0.0,1.4761895162720857
laje do muriae,2023,42,2023-10-16,0,0.151570726909335,laje do muriae,7326,S11,S11 rainfall space-time,0.0,2.068942491254914
laje do muriae,2023,43,2023-10-23,1,0.153413191252819,laje do muriae,7326,S11,S11 rainfall space-time,13.650013650013651,2.0940921546931337
laje do muriae,2023,44,2023-10-30,0,0.16071411069756,laje do muriae,7326,S11,S11 rainfall space-time,0.0,2.1937498047714987
laje do muriae,2023,45,2023-11-06,1,0.179269736960505,laje do muriae,7326,S11,S11 rainfall space-time,13.650013650013651,2.4470343565452497
laje do muriae,2023,46,2023-11-13,0,0.19072995885211,laje do muriae,7326,S11,S11 rainfall space-time,0.0,2.6034665417978435
laje do muriae,2023,47,2023-11-20,0,0.441428637254968,laje do muriae,7326,S11,S11 rainfall space-time,0.0,6.025506924037237
laje do muriae,2023,48,2023-11-27,0,0.320383275917328,laje do muriae,7326,S11,S11 rainfall space-time,0.0,4.373236089507617
laje do muriae,2023,49,2023-12-04,0,0.661045915986137,laje do muriae,7326,S11,S11 rainfall space-time,0.0,9.023285776496547
laje do muriae,2023,50,2023-12-11,0,0.367691120200874,laje do muriae,7326,S11,S11 rainfall space-time,0.0,5.0189888097307405
laje do muriae,2023,51,2023-12-18,0,0.251752718702522,laje do muriae,7326,S11,S11 rainfall space-time,0.0,3.4364280467174724
laje do muriae,2023,52,2023-12-25,0,0.270180843065619,laje do muriae,7326,S11,S11 rainfall space-time,0.0,3.6879721958178955
macae,2017,13,2017-03-27,9,2.76231626906188,macae,261501,S11,S11 rainfall space-time,3.4416694391226037,1.056331053824605
macae,2017,14,2017-04-03,15,5.60714102215094,macae,261501,S11,S11 rainfall space-time,5.736115731871006,2.144213988531952
macae,2017,15,2017-04-10,6,8.00445067421677,macae,261501,S11,S11 rainfall space-time,2.2944462927484026,3.06096369582402
macae,2017,16,2017-04-17,2,5.39216735988266,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,2.0620064014602852
macae,2017,17,2017-04-24,1,7.57320488359206,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,2.8960519782303162
macae,2017,18,2017-05-01,3,11.7507358140149,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,4.493572037588728
macae,2017,19,2017-05-08,2,5.23886260200928,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,2.0033814792330737
macae,2017,20,2017-05-15,1,2.97768892079445,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,1.1386912175458028
macae,2017,21,2017-05-22,3,1.33784008257443,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,0.5116003696255196
macae,2017,22,2017-05-29,3,2.39795896107959,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,0.9169980080686461
macae,2017,23,2017-06-05,7,2.03164934795921,macae,261501,S11,S11 rainfall space-time,2.6768540082064693,0.7769183857649531
macae,2017,24,2017-06-12,6,1.32810420738344,macae,261501,S11,S11 rainfall space-time,2.2944462927484026,0.5078772958357481
macae,2017,25,2017-06-19,2,2.3298373684683,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,0.8909477854647974
macae,2017,26,2017-06-26,1,1.94694798800115,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.7445279322071999
macae,2017,27,2017-07-03,1,4.07023168229957,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,1.5564879990132239
macae,2017,28,2017-07-10,1,3.02392341661968,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,1.1563716454696846
macae,2017,29,2017-07-17,4,1.43918081612003,macae,261501,S11,S11 rainfall space-time,1.5296308618322685,0.5503538480235372
macae,2017,30,2017-07-24,1,1.05374505979594,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.4029602409917897
macae,2017,31,2017-07-31,1,0.961937471570491,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.36785231091678083
macae,2017,32,2017-08-07,0,0.955371392934076,macae,261501,S11,S11 rainfall space-time,0.0,0.36534139178591135
macae,2017,33,2017-08-14,3,2.12390617790657,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,0.8121981093405265
macae,2017,34,2017-08-21,1,1.09339264268661,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.4181217825884452
macae,2017,35,2017-08-28,0,1.08056865053495,macae,261501,S11,S11 rainfall space-time,0.0,0.41321778904667666
macae,2017,36,2017-09-04,0,0.667212732450699,macae,261501,S11,S11 rainfall space-time,0.0,0.25514729674100634
macae,2017,37,2017-09-11,0,2.2015539791474,macae,261501,S11,S11 rainfall space-time,0.0,0.8418912276233744
macae,2017,38,2017-09-18,1,1.22674282512465,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.46911592121049245
macae,2017,39,2017-09-25,0,0.710410851713705,macae,261501,S11,S11 rainfall space-time,0.0,0.2716665908404576
macae,2017,40,2017-10-02,0,0.760916798272372,macae,261501,S11,S11 rainfall space-time,0.0,0.2909804544810047
macae,2017,41,2017-10-09,2,0.718303471680847,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,0.27468478961107107
macae,2017,42,2017-10-16,2,1.42615723710984,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,0.5453735309271628
macae,2017,43,2017-10-23,1,0.803169067961704,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.30713804840582026
macae,2017,44,2017-10-30,0,0.862292775226279,macae,261501,S11,S11 rainfall space-time,0.0,0.3297474102302779
macae,2017,45,2017-11-06,0,2.41699564032744,macae,261501,S11,S11 rainfall space-time,0.0,0.9242777810897244
macae,2017,46,2017-11-13,0,2.3664297261637,macae,261501,S11,S11 rainfall space-time,0.0,0.9049409853743198
macae,2017,47,2017-11-20,1,1.88399722901736,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.7204550762778575
macae,2017,48,2017-11-27,0,0.970999925800372,macae,261501,S11,S11 rainfall space-time,0.0,0.3713178633352729
macae,2018,6,2018-02-05,0,2.10778694905982,macae,261501,S11,S11 rainfall space-time,0.0,0.8060339918622951
macae,2018,7,2018-02-12,1,1.8632443683913,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.7125190222566262
macae,2018,8,2018-02-19,0,1.00883396392951,macae,261501,S11,S11 rainfall space-time,0.0,0.38578589142279
macae,2018,9,2018-02-26,0,2.11781407087736,macae,261501,S11,S11 rainfall space-time,0.0,0.8098684406091602
macae,2018,10,2018-03-05,0,1.45301121395755,macae,261501,S11,S11 rainfall space-time,0.0,0.5556426988644594
macae,2018,11,2018-03-12,0,2.57346962916226,macae,261501,S11,S11 rainfall space-time,0.0,0.9841146416886588
macae,2018,12,2018-03-19,1,1.79183282957596,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.6852106988409069
macae,2018,13,2018-03-26,0,1.53626928670141,macae,261501,S11,S11 rainfall space-time,0.0,0.5874812282558804
macae,2018,14,2018-04-02,0,1.47625550197529,macae,261501,S11,S11 rainfall space-time,0.0,0.5645314939427727
macae,2018,15,2018-04-09,0,1.55456790360122,macae,261501,S11,S11 rainfall space-time,0.0,0.5944787605405792
macae,2018,16,2018-04-16,0,2.25800651905447,macae,261501,S11,S11 rainfall space-time,0.0,0.8634791144410423
macae,2018,17,2018-04-23,0,1.89024297091726,macae,261501,S11,S11 rainfall space-time,0.0,0.7228434961691389
macae,2018,18,2018-04-30,5,2.25345672723132,macae,261501,S11,S11 rainfall space-time,1.9120385772903354,0.8617392389441417
macae,2018,19,2018-05-07,5,1.89005163826507,macae,261501,S11,S11 rainfall space-time,1.9120385772903354,0.7227703290867225
macae,2018,20,2018-05-14,1,2.03022963148841,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.7763754752327562
macae,2018,21,2018-05-21,1,1.0485328609383,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.40096705593412646
macae,2018,22,2018-05-28,2,3.88044190078214,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,1.4839109222458575
macae,2018,23,2018-06-04,5,4.3931884748456,macae,261501,S11,S11 rainfall space-time,1.9120385772903354,1.6799891682424155
macae,2018,24,2018-06-11,4,1.62885837219112,macae,261501,S11,S11 rainfall space-time,1.5296308618322685,0.6228880089143521
macae,2018,25,2018-06-18,3,1.80351562736755,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,0.6896782908545473
macae,2018,26,2018-06-25,4,2.11850239903512,macae,261501,S11,S11 rainfall space-time,1.5296308618322685,0.8101316626074547
macae,2018,27,2018-07-02,2,4.78371816743292,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,1.8293307358032742
macae,2018,28,2018-07-09,7,4.03442205695236,macae,261501,S11,S11 rainfall space-time,2.6768540082064693,1.542794121992788
macae,2018,29,2018-07-16,3,3.28116259385464,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,1.2547418915624184
macae,2018,30,2018-07-23,3,4.42125699674121,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,1.6907227875768007
macae,2018,31,2018-07-30,1,2.32602535185296,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.8894900408996371
macae,2018,32,2018-08-06,11,4.8628378152305,macae,261501,S11,S11 rainfall space-time,4.2064848700387385,1.8595866995653938
macae,2018,33,2018-08-13,1,2.42994174224079,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.9292284703464958
macae,2018,34,2018-08-20,3,2.34976058793709,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,0.898566578306427
macae,2018,35,2018-08-27,10,1.3542162918061,macae,261501,S11,S11 rainfall space-time,3.824077154580671,0.5178627583856659
macae,2018,36,2018-09-03,1,5.4668998190562,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,2.090584670443402
macae,2018,37,2018-09-10,2,1.44493418548236,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,0.5525539808575722
macae,2018,38,2018-09-17,0,2.47626155079811,macae,261501,S11,S11 rainfall space-time,0.0,0.9469415225173555
macae,2018,39,2018-09-24,0,6.15448555350691,macae,261501,S11,S11 rainfall space-time,0.0,2.3535227603362547
macae,2018,40,2018-10-01,2,1.84011767320989,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,0.7036751955862081
macae,2018,41,2018-10-08,0,2.31120175761424,macae,261501,S11,S11 rainfall space-time,0.0,0.8838213840919308
macae,2018,42,2018-10-15,0,1.04149491697828,macae,261501,S11,S11 rainfall space-time,0.0,0.3982756918628532
macae,2018,43,2018-10-22,1,0.970295043296334,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.3710483108272374
macae,2018,44,2018-10-29,0,2.64906166441141,macae,261501,S11,S11 rainfall space-time,0.0,1.013021619195112
macae,2018,45,2018-11-05,0,1.22010856258126,macae,261501,S11,S11 rainfall space-time,0.0,0.4665789280275257
macae,2018,46,2018-11-12,1,1.1048837929427,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.42251608710586197
macae,2018,47,2018-11-19,0,2.77667218294669,macae,261501,S11,S11 rainfall space-time,0.0,1.0618208660566077
macae,2018,48,2018-11-26,3,1.47280025815928,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,0.5632101820487416
macae,2018,49,2018-12-03,3,1.53142867682349,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,0.5856301416910413
macae,2018,50,2018-12-10,2,2.78771798369388,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,1.0660448654857457
macae,2018,51,2018-12-17,1,1.27748174568692,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.4885188759075186
macae,2018,52,2018-12-24,0,4.80552443045206,macae,261501,S11,S11 rainfall space-time,0.0,1.8376696190271011
macae,2019,1,2018-12-31,2,7.11485088727987,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,2.7207738736294966
macae,2019,2,2019-01-07,2,6.00404860622918,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,2.2959945110072923
macae,2019,3,2019-01-14,3,4.01144841292131,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,1.5340088232631273
macae,2019,4,2019-01-21,4,2.88988964457687,macae,261501,S11,S11 rainfall space-time,1.5296308618322685,1.1051160969085663
macae,2019,5,2019-01-28,1,5.71105627709475,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,2.183951983776257
macae,2019,6,2019-02-04,4,5.87617090580099,macae,261501,S11,S11 rainfall space-time,1.5296308618322685,2.2470930917285172
macae,2019,7,2019-02-11,4,6.8029868423925,macae,261501,S11,S11 rainfall space-time,1.5296308618322685,2.6015146566906058
macae,2019,8,2019-02-18,3,7.64509532744092,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,2.9235434386258254
macae,2019,9,2019-02-25,8,4.03665872191058,macae,261501,S11,S11 rainfall space-time,3.059261723664537,1.5436494399297058
macae,2019,10,2019-03-04,4,9.63383619228563,macae,261501,S11,S11 rainfall space-time,1.5296308618322685,3.6840532893891917
macae,2019,11,2019-03-11,10,9.42364042771312,macae,261501,S11,S11 rainfall space-time,3.824077154580671,3.6036728072600566
macae,2019,12,2019-03-18,4,8.45224858608128,macae,261501,S11,S11 rainfall space-time,1.5296308618322685,3.23220507228702
macae,2019,13,2019-03-25,3,19.0002216129684,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,7.2658313402122365
macae,2019,14,2019-04-01,9,14.1479209483106,macae,261501,S11,S11 rainfall space-time,3.4416694391226037,5.410274128324787
macae,2019,15,2019-04-08,5,21.61646975741,macae,261501,S11,S11 rainfall space-time,1.9120385772903354,8.266304816199558
macae,2019,16,2019-04-15,15,13.656441788355,macae,261501,S11,S11 rainfall space-time,5.736115731871006,5.2223287055709156
macae,2019,17,2019-04-22,19,10.7222228455666,macae,261501,S11,S11 rainfall space-time,7.265746593703275,4.100260743005419
macae,2019,18,2019-04-29,10,23.2706161040293,macae,261501,S11,S11 rainfall space-time,3.824077154580671,8.89886314164355
macae,2019,19,2019-05-06,3,15.5572706275156,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,5.94922031943113
macae,2019,20,2019-05-13,8,29.6988605158596,macae,261501,S11,S11 rainfall space-time,3.059261723664537,11.357073401577662
macae,2019,21,2019-05-20,15,24.6499885714711,macae,261501,S11,S11 rainfall space-time,5.736115731871006,9.426345815683726
macae,2019,22,2019-05-27,6,11.8313416997811,macae,261501,S11,S11 rainfall space-time,2.2944462927484026,4.524396350217055
macae,2019,23,2019-06-03,1,4.74401192293456,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,1.8141467615552371
macae,2019,24,2019-06-10,0,6.98016861397973,macae,261501,S11,S11 rainfall space-time,0.0,2.669270333184091
macae,2019,25,2019-06-17,2,13.1022108914737,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,5.010386534458262
macae,2019,26,2019-06-24,2,6.57638450408713,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,2.5148601741817926
macae,2019,27,2019-07-01,6,3.27007497062636,macae,261501,S11,S11 rainfall space-time,2.2944462927484026,1.2505018988938321
macae,2019,28,2019-07-08,3,1.62755917617315,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,0.622391186333188
macae,2019,29,2019-07-15,42,3.35117536009199,macae,261501,S11,S11 rainfall space-time,16.061124049238817,1.281515313552143
macae,2019,30,2019-07-22,2,2.77082449157454,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,1.0595846637582802
macae,2019,31,2019-07-29,4,4.29463318662774,macae,261501,S11,S11 rainfall space-time,1.5296308618322685,1.6423008656287128
macae,2019,32,2019-08-05,3,3.05200054162503,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,1.1671085546996112
macae,2019,33,2019-08-12,3,18.479845938511,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,7.066835667363033
macae,2019,34,2019-08-19,0,2.09245516671795,macae,261501,S11,S11 rainfall space-time,0.0,0.8001710000030401
macae,2019,35,2019-08-26,1,3.12215012215456,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,1.19393429553025
macae,2019,36,2019-09-02,2,3.02406081618294,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,1.1564241881227757
macae,2019,37,2019-09-09,1,3.07478680773799,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,1.1758221986676878
macae,2019,38,2019-09-16,1,0.882929395713754,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.33763901312566835
macae,2019,39,2019-09-23,1,1.54151353756038,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.5894866702461482
macae,2019,40,2019-09-30,2,2.32774945594214,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,0.8901493516055923
macae,2019,41,2019-10-07,0,1.47861306047067,macae,261501,S11,S11 rainfall space-time,0.0,0.5654330425010498
macae,2019,42,2019-10-14,1,1.88895415728824,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.7223506438936141
macae,2019,43,2019-10-21,1,1.85552651772223,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.7095676566140205
macae,2019,44,2019-10-28,0,2.82224434683033,macae,261501,S11,S11 rainfall space-time,0.0,1.0792480131358313
macae,2019,45,2019-11-04,0,1.19565386431323,macae,261501,S11,S11 rainfall space-time,0.0,0.45722726273063197
macae,2019,46,2019-11-11,1,1.71710855494066,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.6566355596883606
macae,2019,47,2019-11-18,0,1.71264669597594,macae,261501,S11,S11 rainfall space-time,0.0,0.654929310394966
macae,2019,48,2019-11-25,0,1.21343249974992,macae,261501,S11,S11 rainfall space-time,0.0,0.4640259500919384
macae,2019,49,2019-12-02,3,1.33632527992738,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,0.5110210974058914
macae,2019,50,2019-12-09,1,2.62554023049482,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,1.004026841386771
macae,2019,51,2019-12-16,3,1.27486658878165,macae,261501,S11,S11 rainfall space-time,1.1472231463742013,0.48751881972980976
macae,2019,52,2019-12-23,0,1.70705657439362,macae,261501,S11,S11 rainfall space-time,0.0,0.6527916047715381
macae,2020,1,2019-12-30,0,3.62168968721954,macae,261501,S11,S11 rainfall space-time,0.0,1.3849620793876658
macae,2020,2,2020-01-06,0,2.51480491433634,macae,261501,S11,S11 rainfall space-time,0.0,0.9616808021140798
macae,2020,3,2020-01-13,2,4.41474723928141,macae,261501,S11,S11 rainfall space-time,0.7648154309161342,1.6882334060984125
macae,2020,4,2020-01-20,1,2.04616319407062,macae,261501,S11,S11 rainfall space-time,0.3824077154580671,0.7824685924989273
macae,2020,5,2020-01-27,0,1.93378964403816,macae,261501,S11,S11 rainfall space-time,0.0,0.7394960799531014
macae,2020,6,2020-02-03,0,1.81780645061297,macae,261501,S11,S11 rainfall space-time,0.0,0.6951432119238435
macae,2020,7,2020-02-10,0,3.97996630624842,macae,261501,S11,S11 rainfall space-time,0.0,1.5219698227725402
macae,2020,8,2020-02-17,0,2.17730513292527,macae,261501,S11,S11 rainfall space-time,0.0,0.8326182817370755
macae,2020,9,2020-02-24,0,1.30059913585379,macae,261501,S11,S11 rainfall space-time,0.0,0.49735914426858413
macae,2020,10,2020-03-02,0,1.1228824987872,macae,261501,S11,S11 rainfall space-time,0.0,0.4293989310890589
macae,2020,11,2020-03-09,0,0.999586290689689,macae,261501,S11,S11 rainfall space-time,0.0,0.3822495098258473
