municipio,ibge_code,year,week,date,cases,rainfall_lag,temperature_lag,fitted_mu,nb_size,nb_variance,pearson_residual,residual_direction
engenheiro paulo de frontin,3301801,2018,52,2018-12-24,0,41.3544446,24.0142857143,0.230575237030943,0.978497577725951,0.284908473149353,-0.431976360502941,overpredicted
engenheiro paulo de frontin,3301801,2019,1,2018-12-31,0,41.2127781,22.0111112857,0.354953523499252,0.978497577725951,0.483714193645561,-0.510360525656481,overpredicted
engenheiro paulo de frontin,3301801,2019,2,2019-01-07,0,41.0372225,23.5063492857,0.436057466156092,0.978497577725951,0.630382028749669,-0.549214272877271,overpredicted
engenheiro paulo de frontin,3301801,2019,3,2019-01-14,1,40.74,22.4619048571,0.443818985507109,0.978497577725951,0.645122796962969,0.69246043690722,underpredicted
engenheiro paulo de frontin,3301801,2019,4,2019-01-21,1,46.900002,26.8214285714,0.648391527065043,0.978497577725951,1.07804161710081,0.338642583405359,underpredicted
engenheiro paulo de frontin,3301801,2019,5,2019-01-28,2,54.1683352,30.2806585714,0.654656439123109,0.978497577725951,1.09264940205038,1.28704220383451,underpredicted
engenheiro paulo de frontin,3301801,2019,6,2019-02-04,0,62.4905568,25.0000001429,0.616199662882752,0.978497577725951,1.00424561535128,-0.614895740009023,overpredicted
engenheiro paulo de frontin,3301801,2019,7,2019-02-11,2,55.7572224,25,0.859964977824203,0.978497577725951,1.61575608034577,0.896871644808043,underpredicted
engenheiro paulo de frontin,3301801,2019,8,2019-02-18,2,57.815,24.5714285714,0.809289837782722,0.978497577725951,1.47863236498703,0.979210261971731,underpredicted
engenheiro paulo de frontin,3301801,2019,9,2019-02-25,2,62.055,29.852381,1.5729094708276,0.978497577725951,4.1013206388643,0.210891016050309,underpredicted
engenheiro paulo de frontin,3301801,2019,10,2019-03-04,4,58.695,30.3392158571,0.709217572349104,0.978497577725951,1.22326030109833,2.97536142893613,underpredicted
engenheiro paulo de frontin,3301801,2019,11,2019-03-11,1,42.963333,31.9277778571,1.9761837544101,0.978497577725951,5.96730475469956,-0.399615630493526,overpredicted
engenheiro paulo de frontin,3301801,2019,12,2019-03-18,4,41.552777,24.8412702857,1.66137484549376,0.978497577725951,4.48219570399203,1.10462586779919,underpredicted
engenheiro paulo de frontin,3301801,2019,13,2019-03-25,1,47.673885,24.6071428571,1.65466155269472,0.978497577725951,4.45273169235623,-0.310244129790162,overpredicted
engenheiro paulo de frontin,3301801,2019,14,2019-04-01,0,36.616109,26.6285714286,2.57901441825598,0.978497577725951,9.37649202165489,-0.842235564070068,overpredicted
engenheiro paulo de frontin,3301801,2019,15,2019-04-08,0,42.5966658,28.0857142857,1.10442021002291,0.978497577725951,2.35096800745514,-0.720295971257821,overpredicted
engenheiro paulo de frontin,3301801,2019,16,2019-04-15,1,42.7466662,28,2.69513945087626,0.978497577725951,10.1185371424176,-0.532901038035814,overpredicted
engenheiro paulo de frontin,3301801,2019,17,2019-04-22,3,41.9105561,27.8571428571,1.1829852724229,0.978497577725951,2.61319234357564,1.12401668737338,underpredicted
engenheiro paulo de frontin,3301801,2019,18,2019-04-29,2,47.0705565,26.7857142857,0.763843969697598,0.978497577725951,1.36012302375448,1.05994711145665,underpredicted
engenheiro paulo de frontin,3301801,2019,19,2019-05-06,3,43.6633344,25.6285714286,0.798171094392562,0.978497577725951,1.44924791913484,1.82899376974747,underpredicted
engenheiro paulo de frontin,3301801,2019,20,2019-05-13,1,24.9044446,26.0666665714,1.12332642809889,0.978497577725951,2.412918035467,-0.0793934854716395,overpredicted
engenheiro paulo de frontin,3301801,2019,21,2019-05-20,0,22.7866674,26.7503401429,1.71336666548476,0.978497577725951,4.71350217651671,-0.789184337059569,overpredicted
engenheiro paulo de frontin,3301801,2019,22,2019-05-27,2,21.065001,26.2380951429,1.17240452627454,0.978497577725951,2.5771421613165,0.515524035980933,underpredicted
engenheiro paulo de frontin,3301801,2019,23,2019-06-03,0,20.265,25.6040817143,1.31178189358473,0.978497577725951,3.07036747980136,-0.74862866685356,overpredicted
engenheiro paulo de frontin,3301801,2019,24,2019-06-10,2,14.9455555,25.6612245714,0.661941671971976,0.978497577725951,1.10973713622991,1.27017916797257,underpredicted
engenheiro paulo de frontin,3301801,2019,25,2019-06-17,1,13.7377779,26.0571428571,0.389212538471201,0.978497577725951,0.544027842618661,0.828093831689087,underpredicted
engenheiro paulo de frontin,3301801,2019,26,2019-06-24,1,16.0377784,25.2,0.728220481706308,0.978497577725951,1.27017897199609,0.241148333629468,underpredicted
engenheiro paulo de frontin,3301801,2019,27,2019-07-01,0,13.9544446,23.2857142857,0.327651381133891,0.978497577725951,0.437365937411528,-0.495438240486302,overpredicted
engenheiro paulo de frontin,3301801,2019,28,2019-07-08,0,11.1844446,23.4530611429,0.73467620287103,0.978497577725951,1.2862862787175,-0.647779431834018,overpredicted
engenheiro paulo de frontin,3301801,2019,29,2019-07-15,0,11.9311115,21.8,0.479149837001104,0.978497577725951,0.713779509597478,-0.567138730167759,overpredicted
engenheiro paulo de frontin,3301801,2019,30,2019-07-22,0,8.0744447,22.7222221429,0.467094758867586,0.978497577725951,0.690066709670589,-0.562288829604836,overpredicted
engenheiro paulo de frontin,3301801,2019,31,2019-07-29,0,8.1300003,22.1142857143,0.216140566213395,0.978497577725951,0.263883908073901,-0.420755528610786,overpredicted
engenheiro paulo de frontin,3301801,2019,32,2019-08-05,0,9.0611115,22.7142857143,0.213278779170732,0.978497577725951,0.259766209165472,-0.418462280795712,overpredicted
engenheiro paulo de frontin,3301801,2019,33,2019-08-12,0,7.2761108,22.3464285714,0.212219370898754,0.978497577725951,0.258246118853849,-0.41760733786339,overpredicted
engenheiro paulo de frontin,3301801,2019,34,2019-08-19,0,8.3494444,17.2571428571,0.179973527760083,0.978497577725951,0.213075776995779,-0.389889544614936,overpredicted
engenheiro paulo de frontin,3301801,2019,35,2019-08-26,0,9.3716668,19.3795918571,0.183957964748583,0.978497577725951,0.218542141107084,-0.39350567430341,overpredicted
engenheiro paulo de frontin,3301801,2019,36,2019-09-02,0,10.675,20.3714285714,0.197286922245692,0.978497577725951,0.237064363268728,-0.4051960107157,overpredicted
engenheiro paulo de frontin,3301801,2019,37,2019-09-09,0,8.447778,21.6857142857,0.226514727610368,0.978497577725951,0.278951159740985,-0.428876607332654,overpredicted
engenheiro paulo de frontin,3301801,2019,38,2019-09-16,0,8.9494448,19.5142857143,0.19033867613486,0.978497577725951,0.227363613607846,-0.399177967726834,overpredicted
engenheiro paulo de frontin,3301801,2019,39,2019-09-23,0,5.9694446,18.1428571429,0.177578603532841,0.978497577725951,0.209805725143055,-0.387687652117819,overpredicted
engenheiro paulo de frontin,3301801,2019,40,2019-09-30,0,8.3805551,18.3682541429,0.193434977169794,0.978497577725951,0.231674305753148,-0.401879701878505,overpredicted
engenheiro paulo de frontin,3301801,2019,41,2019-10-07,0,8.9333329,18.5714285714,0.179593267346984,0.978497577725951,0.212555782953127,-0.38954137155624,overpredicted
engenheiro paulo de frontin,3301801,2019,42,2019-10-14,0,15.8083338,20.2285714286,0.225343575194572,0.978497577725951,0.277239183356919,-0.42797448193883,overpredicted
engenheiro paulo de frontin,3301801,2019,43,2019-10-21,0,14.8416668,21.0571428571,0.219622258324737,0.978497577725951,0.268916132371676,-0.423514149659164,overpredicted
engenheiro paulo de frontin,3301801,2019,44,2019-10-28,0,15.622778,24.0857142857,0.221660523318604,0.978497577725951,0.27187361399591,-0.425113428881313,overpredicted
engenheiro paulo de frontin,3301801,2019,45,2019-11-04,0,18.542223,19.8857142857,0.210777957823896,0.978497577725951,0.256181593474852,-0.416438842890206,overpredicted
engenheiro paulo de frontin,3301801,2019,46,2019-11-11,0,23.5188888,20.4857142857,0.196748667280591,0.978497577725951,0.236309355991392,-0.404735539343862,overpredicted
engenheiro paulo de frontin,3301801,2019,47,2019-11-18,0,22.3049995,22.4857142857,0.237448342219698,0.978497577725951,0.295069042062323,-0.437126684052665,overpredicted
engenheiro paulo de frontin,3301801,2019,48,2019-11-25,0,19.5805547,23.5428571429,0.245063497542095,0.978497577725951,0.306439344753833,-0.442696781875948,overpredicted
engenheiro paulo de frontin,3301801,2019,49,2019-12-02,0,27.51,22.2571428571,0.280256751472181,0.978497577725951,0.360526594273711,-0.466753336041486,overpredicted
engenheiro paulo de frontin,3301801,2019,50,2019-12-09,0,27.7433328,25.3428571429,0.310847837909793,0.978497577725951,0.409597574784722,-0.485701184638931,overpredicted
engenheiro paulo de frontin,3301801,2019,51,2019-12-16,0,37.2244432,24.25,0.226309481349989,0.978497577725951,0.278650930644047,-0.428718772321649,overpredicted
engenheiro paulo de frontin,3301801,2019,52,2019-12-23,0,41.3544446,22.8214285714,0.271910834981562,0.978497577725951,0.347471065137877,-0.461282725117908,overpredicted
engenheiro paulo de frontin,3301801,2020,1,2019-12-30,0,41.2411114,22.6071428571,0.17635769444417,0.978497577725951,0.208143196112907,-0.386556787212024,overpredicted
engenheiro paulo de frontin,3301801,2020,2,2020-01-06,0,41.096667,21.6428571429,0.215560167324865,0.978497577725951,0.263047444549519,-0.420292333823544,overpredicted
engenheiro paulo de frontin,3301801,2020,3,2020-01-13,0,40.74,23,0.232074918410345,0.978497577725951,0.287117229174504,-0.433110367151615,overpredicted
engenheiro paulo de frontin,3301801,2020,4,2020-01-20,2,45.873335,23.2142857143,0.255768175847247,0.978497577725951,0.322623077959789,3.07083506446043,underpredicted
engenheiro paulo de frontin,3301801,2020,5,2020-01-27,0,52.0877798,25.7261905714,0.265674411195194,0.978497577725951,0.337808358555544,-0.457103483603584,overpredicted
engenheiro paulo de frontin,3301801,2020,6,2020-02-03,0,62.4905568,28.9329002857,0.371687225787219,0.978497577725951,0.512874487726554,-0.5190056519789,overpredicted
engenheiro paulo de frontin,3301801,2020,7,2020-02-10,1,39.025,28.4533332,0.23947444787269,0.978497577725951,0.298082677968883,1.39298179433989,underpredicted
engenheiro paulo de frontin,3301801,2020,8,2020-02-17,1,56.755,29.1309528571,0.656265799970996,0.978497577725951,1.09641487137952,0.328273092083324,underpredicted
engenheiro paulo de frontin,3301801,2020,9,2020-02-24,4,62.055,27.5555555714,0.299930054134686,0.978497577725951,0.39186491367956,5.91073847470578,underpredicted
engenheiro paulo de frontin,3301801,2020,10,2020-03-02,2,59.175,25.142857,0.312030538120427,0.978497577725951,0.411533141842755,2.63125038878899,underpredicted
engenheiro paulo de frontin,3301801,2020,11,2020-03-09,2,45.412222,29.7857135714,0.744230945845679,0.978497577725951,1.31028211793093,1.09705239413785,underpredicted
engenheiro paulo de frontin,3301801,2020,12,2020-03-16,1,41.552777,26.1354874286,0.669379353883081,0.978497577725951,1.12729435500782,0.311394762831703,underpredicted
engenheiro paulo de frontin,3301801,2020,13,2020-03-23,0,46.799441,24.0714285714,1.29879436003965,0.978497577725951,3.02272994053554,-0.7470346049818,overpredicted
engenheiro paulo de frontin,3301801,2020,14,2020-03-30,3,39.380553,26.2111112857,0.859874503304901,0.978497577725951,1.61550658483973,1.68377817060428,underpredicted
engenheiro paulo de frontin,3301801,2020,15,2020-04-06,0,34.4294436,23.6936507143,0.540270079984559,0.978497577725951,0.838576142228355,-0.589983228210035,overpredicted
engenheiro paulo de frontin,3301801,2020,16,2020-04-13,0,42.7466662,22.4619048571,0.41587217803327,0.978497577725951,0.592622404501969,-0.540220217936335,overpredicted
engenheiro paulo de frontin,3301801,2020,17,2020-04-20,0,42.1494447,25.4269841429,0.227972670809122,0.978497577725951,0.281086280713631,-0.429994561479458,overpredicted
engenheiro paulo de frontin,3301801,2020,18,2020-04-27,1,44.4905563,26.2444442857,0.751563944845342,0.978497577725951,1.32882481502983,0.215516616251663,underpredicted
engenheiro paulo de frontin,3301801,2020,19,2020-05-04,2,50.9405568,25.0690945714,0.26156729380251,0.978497577725951,0.331488212100716,3.01942216920518,underpredicted
engenheiro paulo de frontin,3301801,2020,20,2020-05-11,0,25.0661114,27.8690477143,0.213603243286929,0.978497577725951,0.260232224882092,-0.418723470829999,overpredicted
engenheiro paulo de frontin,3301801,2020,21,2020-05-18,1,23.845556,24.699134,0.160617445430922,0.978497577725951,0.186982317827142,1.94115256109416,underpredicted
engenheiro paulo de frontin,3301801,2020,22,2020-05-25,0,21.1983345,25.1190477143,0.240621897118504,0.978497577725951,0.299793119092774,-0.439465023942307,overpredicted
engenheiro paulo de frontin,3301801,2020,23,2020-06-01,1,20.3983335,25.7380954286,0.303043030398423,0.978497577725951,0.396896178697968,1.10628622973291,underpredicted
engenheiro paulo de frontin,3301801,2020,24,2020-06-08,0,17.0733333,26.6904765714,0.105862203094986,0.978497577725951,0.11731527799188,-0.309074831258706,overpredicted
engenheiro paulo de frontin,3301801,2020,25,2020-06-15,0,12.8177777,23.3333334286,0.200665563997648,0.978497577725951,0.241817090062816,-0.408065007570872,overpredicted
engenheiro paulo de frontin,3301801,2020,26,2020-06-22,0,16.0377784,23.8214285714,0.0842596685206837,0.978497577725951,0.0915153755360402,-0.278530470752165,overpredicted
engenheiro paulo de frontin,3301801,2020,27,2020-06-29,0,14.6488892,25.9285711429,0.186208753097109,0.978497577725951,0.22164440518177,-0.395522965587546,overpredicted
engenheiro paulo de frontin,3301801,2020,28,2020-07-06,1,11.6633334,22.1785711429,0.0896925715606536,0.978497577725951,0.0979141119878247,2.9091454939202,underpredicted
engenheiro paulo de frontin,3301801,2020,29,2020-07-13,0,11.9311115,24.6309522857,0.103481037466456,0.978497577725951,0.114424677347528,-0.305915108158613,overpredicted
engenheiro paulo de frontin,3301801,2020,30,2020-07-20,1,9.3600003,26.9523808571,0.10321991851155,0.978497577725951,0.11410839878995,2.65477150747742,underpredicted
engenheiro paulo de frontin,3301801,2020,31,2020-07-27,1,7.6644447,23.4577922857,0.0732330592162483,0.978497577725951,0.0787139935427638,3.3032737031882,underpredicted
engenheiro paulo de frontin,3301801,2020,32,2020-08-03,0,9.0611115,24.9379252857,0.149265465889642,0.978497577725951,0.172035250725525,-0.359874122110225,overpredicted
engenheiro paulo de frontin,3301801,2020,33,2020-08-10,0,7.786111,23.0219364286,0.0875274447648375,0.978497577725951,0.0953568495190793,-0.283444675400764,overpredicted
engenheiro paulo de frontin,3301801,2020,34,2020-08-17,0,7.8127776,24.6415965714,0.162035077388581,0.978497577725951,0.188867403703933,-0.372846899322999,overpredicted
engenheiro paulo de frontin,3301801,2020,35,2020-08-24,0,9.1544446,23.3921702857,0.144243040045174,0.978497577725951,0.165506306378268,-0.354558248759776,overpredicted
engenheiro paulo de frontin,3301801,2020,36,2020-08-31,0,10.4577778,26.2987011429,0.0956407938543511,0.978497577725951,0.104988963596732,-0.295169410524977,overpredicted
engenheiro paulo de frontin,3301801,2020,37,2020-09-07,0,8.798889,23.8101062857,0.0974778365715598,0.978497577725951,0.107188569473684,-0.297736202212652,overpredicted
engenheiro paulo de frontin,3301801,2020,38,2020-09-14,0,9.4461115,22.8345321429,0.0904813447184741,0.978497577725951,0.0988481244923084,-0.287789423746881,overpredicted
engenheiro paulo de frontin,3301801,2020,39,2020-09-21,0,6.4661113,26.757509,0.102981603566649,0.978497577725951,0.113819863072416,-0.305246449215618,overpredicted
engenheiro paulo de frontin,3301801,2020,40,2020-09-28,0,7.4161109,22.9276561429,0.0965864609715041,0.978497577725951,0.106120408377568,-0.29649460615441,overpredicted
engenheiro paulo de frontin,3301801,2020,41,2020-10-05,0,9.3449993,23.4653682857,0.0964104536384952,0.978497577725951,0.105909685708525,-0.296248586403108,overpredicted
engenheiro paulo de frontin,3301801,2020,42,2020-10-12,0,13.5500004,27.6307362857,0.124736230502818,0.978497577725951,0.140637268537283,-0.332615439150922,overpredicted
engenheiro paulo de frontin,3301801,2020,43,2020-10-19,0,15.2283336,27.4054161429,0.118372513229491,0.978497577725951,0.132692479070214,-0.324958360128005,overpredicted
engenheiro paulo de frontin,3301801,2020,44,2020-10-26,0,14.455,27.8571425714,0.111518862852506,0.978497577725951,0.124228609974025,-0.316400761018699,overpredicted
engenheiro paulo de frontin,3301801,2020,45,2020-11-02,0,18.542223,23.3589894286,0.10705831562319,0.978497577725951,0.118771663928774,-0.310644726800025,overpredicted
engenheiro paulo de frontin,3301801,2020,46,2020-11-09,0,21.8600002,28.4915965714,0.109681403221854,0.978497577725951,0.121975772146786,-0.314048128744283,overpredicted
engenheiro paulo de frontin,3301801,2020,47,2020-11-16,0,23.6672219,25.5627865714,0.131426291922632,0.978497577725951,0.149078732359608,-0.340388131758868,overpredicted
